contact_id,message,dir,emotion
user_6063,excitement_30!!!,sent,excitement
user_6064,EXCITEMENT_28.,sent,excitement
user_6065,excitement_55,sent,excitement
user_6066,"for real, excitement_5!",sent,excitement
user_6067,excitement_79 seriously!,sent,excitement
user_6068,excitement_55!,sent,excitement
user_6069,excitement_53 man.!!,sent,excitement
user_6070,excitement_1 no cap...!!!,sent,excitement
user_6071,i super feel excitement!,sent,excitement
user_6072,"Seriously, excitement_72 right now!?",sent,excitement
user_6073,excitement_15 right now. Understand?,sent,excitement
user_6074,excitement_47 damn!?!!,sent,excitement
user_6075,excitement_37,sent,excitement
user_6076,"Seriously, mega excitement_67...",sent,excitement
user_6077,EXCITEMENT_8 TODAY 24/7,sent,excitement
user_6078,excitement_25 no cap,sent,excitement
user_6079,excitement_57 seriously. right?,sent,excitement
user_6080,"Seriously, insanely excitement_67",sent,excitement
user_6081,EXCITEMENT MOOD MAN RIGHT NOW!!,sent,excitement
user_6082,excitement_33 believe me forever!?,sent,excitement
user_6083,"No joke, super excitement_61 never",sent,excitement
user_6084,"Look, extremely excitement_14 forever!?!",sent,excitement
user_6085,"HONESTLY, UTTERLY EXCITEMENT_34 FOREVER...",sent,excitement
user_6086,"Believe me, excitement_30 honestly!?!",sent,excitement
user_6087,excitement_7 I swear!,sent,excitement
user_6088,"By the way, excitement_91 right now...",sent,excitement
user_6089,excitement_24,sent,excitement
user_6090,"Listen, very excitement_67 dude. Right?!",sent,excitement
user_6091,"By the crazy way, excitement_60 bro!?",sent,excitement
user_6092,EXCITEMENT_66 MAN!!,sent,excitement
user_6093,excitement_13 man this moment. Isn't it?,sent,excitement
user_6094,excitement_43 believe me...,sent,excitement
user_6095,excitement_51!!,sent,excitement
user_6096,"I have to ridiculously tell you, excitement_72 bro?",sent,excitement
user_6097,"I must say, excitement_9 for real.!!",sent,excitement
user_6098,excitement_15,sent,excitement
user_6099,excitement_16 trust me all the time...!!!,sent,excitement
user_6100,excitement_72...,sent,excitement
user_6101,"For real, excitement_11!",sent,excitement
user_6102,excitement_89,sent,excitement
user_6103,"I must very say, excitement_93.!!",sent,excitement
user_6104,excitement_22...,sent,excitement
user_6105,"To be super frank, excitement_17 constantly",sent,excitement
user_6106,excitement_38 seriously. you feel me?!!,sent,excitement
user_6107,"Seriously, excitement_51 lately. You feel me?",sent,excitement
user_6108,excitement_86 at the moment,sent,excitement
user_6109,excitement_89 this moment!!,sent,excitement
user_6110,EXCITEMENT_65 DUDE.!!,sent,excitement
user_6111,EXCITEMENT_25 BRO,sent,excitement
user_6112,"I have to tell you, excitement_77 honestly",sent,excitement
user_6113,"Trust me, excitement_63!?",sent,excitement
user_6114,"To be very frank, excitement_85 trust me!!",sent,excitement
user_6115,"Seriously, excitement_56 dude. You feel me?!!",sent,excitement
user_6116,"I must say, excitement_24 right now every day",sent,excitement
user_6117,excitement_6!,sent,excitement
user_6118,excitement_65!!,sent,excitement
user_6119,"Listen, excitement_77 at the moment.!",sent,excitement
user_6120,excitement_7 seriously always. Don't you think??,sent,excitement
user_6121,excitement_26,sent,excitement
user_6122,"I swear, this is excitement. Right?!",sent,excitement
user_6123,excitement_53 dude!,sent,excitement
user_6124,excitement_62,sent,excitement
user_6125,excitement_57...!!!,sent,excitement
user_6126,"I MUST SAY, EXCITEMENT MOOD NOWADAYS.",sent,excitement
user_6127,excitement_77,sent,excitement
user_6128,EXCITEMENT_0!?,sent,excitement
user_6129,excitement_31 constantly,sent,excitement
user_6130,"Believe me, this is excitement damn!",sent,excitement
user_6131,excitement_24 no cap...,sent,excitement
user_6132,EXCITEMENT_40!!!!,sent,excitement
user_6133,"To be frank, excitement_54 seriously!!!",sent,excitement
user_6134,excitement_32 i swear never,sent,excitement
user_6135,excitement_3!?,sent,excitement
user_6136,excitement_70 I swear. Get it?,sent,excitement
user_6137,excitement_80 at the moment,sent,excitement
user_6138,"BELIEVE ME, ABSOLUTELY EXCITEMENT_49.",sent,excitement
user_6139,excitement_41!?,sent,excitement
user_6140,excitement_77 man forever,sent,excitement
user_6141,excitement_82,sent,excitement
user_6142,excitement mood every day!,sent,excitement
user_6143,excitement_13. You feel me?!!!!,sent,excitement
user_6144,excitement_32,sent,excitement
user_6145,excitement_34,sent,excitement
user_6146,excitement_25 man always,sent,excitement
user_6147,"To be absolutely frank, excitement_39 honestly every day",sent,excitement
user_6148,This is excitement,sent,excitement
user_6149,"Trust me, excitement_73 constantly!?",sent,excitement
user_6150,excitement_19 bro...,sent,excitement
user_6151,excitement_44 believe me,sent,excitement
user_6152,excitement_54 believe me...,sent,excitement
user_6153,"I must say, this is excitement...!!",sent,excitement
user_6154,excitement_20 believe me!!!,sent,excitement
user_6155,excitement_10!!!,sent,excitement
user_6156,"Listen, excitement_44. Right?...!",sent,excitement
user_6157,"BY THE WAY, EXCITEMENT_51 FOREVER. GET IT?!!",sent,excitement
user_6158,EXCITEMENT_55?,sent,excitement
user_6159,excitement_41 right now 24/7!,sent,excitement
user_6160,EXCITEMENT_64 HONESTLY!!,sent,excitement
user_6161,I ridiculously feel excitement I swear never. Don't you think?,sent,excitement
user_6162,"BY THE WAY, EXCITEMENT_15 RIGHT NOW LATELY. AGREE?!!",sent,excitement
user_6163,excitement_73 today never?!!!,sent,excitement
user_6164,excitement_13 every day?,sent,excitement
user_6165,"i swear, utterly excitement_17 lately!!!",sent,excitement
user_6166,excitement_51 for real,sent,excitement
user_6167,excitement_33,sent,excitement
user_6168,excitement_93 no cap...!,sent,excitement
user_6169,excitement_51 currently,sent,excitement
user_6170,"To be frank, excitement_81.",sent,excitement
user_6171,excitement_46 at the moment right now,sent,excitement
user_6172,"I have truly to tell you, excitement_81 damn right now!?",sent,excitement
user_6173,excitement_60!!,sent,excitement
user_6174,excitement_91. Understand?,sent,excitement
user_6175,"Look, incredibly excitement_50 this moment",sent,excitement
user_6176,excitement_39,sent,excitement
user_6177,"By the way, absolutely excitement_61 always",sent,excitement
user_6178,excitement_35...!!,sent,excitement
user_6179,"I have to tell you, really excitement_42 forever",sent,excitement
user_6180,excitement_42 trust me. You feel me?!!!,sent,excitement
user_6181,excitement_42 you know,sent,excitement
user_6182,excitement_57!?,sent,excitement
user_6183,excitement_3 I swear!!,sent,excitement
user_6184,excitement_5 recently. Isn't it?!?,sent,excitement
user_6185,"Just so you know, excitement_51 all the time",sent,excitement
user_6186,"Seriously, totally excitement_68 at the moment this moment. Understand?.",sent,excitement
user_6187,"honestly, extremely excitement_94",sent,excitement
user_6188,"BY THE WAY, COMPLETELY EXCITEMENT_3 24/7",sent,excitement
user_6189,excitement_9 seriously 24/7!,sent,excitement
user_6190,"Just so you very know, excitement_24 never!!!",sent,excitement
user_6191,excitement_57.,sent,excitement
user_6192,"ACTUALLY, COMPLETELY EXCITEMENT_83!!",sent,excitement
user_6193,EXCITEMENT_30. UNDERSTAND?!,sent,excitement
user_6194,"You know what, excitement_94!!",sent,excitement
user_6195,this is utterly excitement believe me!!,sent,excitement
user_6196,excitement_0 currently,sent,excitement
user_6197,excitement_21. Don't you think?,sent,excitement
user_6198,excitement_13!!!!,sent,excitement
user_6199,"BY THE WAY, EXCITEMENT_54 AT THE MOMENT EVERY DAY!!",sent,excitement
user_6200,EXCITEMENT_82.,sent,excitement
user_6201,"I crazy swear, excitement_4 every day",sent,excitement
user_6202,excitement_90 you know all the time. Know what I mean?,sent,excitement
user_6203,"Honestly, very excitement_75 right now lately!?",sent,excitement
user_6204,excitement_3!!,sent,excitement
user_6205,"Just so you truly know, excitement_4 man.!!!",sent,excitement
user_6206,excitement_5,sent,excitement
user_6207,"To extremely be frank, excitement_9 honestly. Get it?",sent,excitement
user_6208,"Listen, excitement_32. Don't you think?",sent,excitement
user_6209,"No insanely joke, excitement_87 seriously lately!!!",sent,excitement
user_6210,EXCITEMENT_29 DUDE?,sent,excitement
user_6211,excitement_94?!!!,sent,excitement
user_6212,"Look, excitement_9 you know!",sent,excitement
user_6213,"Trust me, truly excitement_58 nowadays?",sent,excitement
user_6214,I FEEL EXCITEMENT FOR REAL CONSTANTLY,sent,excitement
user_6215,EXCITEMENT_15. DON'T YOU THINK?...,sent,excitement
user_6216,"TO BE FRANK, EXCITEMENT_67 SERIOUSLY",sent,excitement
user_6217,excitement_6,sent,excitement
user_6218,"I must say, excitement_21 dude",sent,excitement
user_6219,EXCITEMENT_58!?,sent,excitement
user_6220,"I HAVE CRAZY TO TELL YOU, EXCITEMENT_84. ISN'T IT?!!!",sent,excitement
user_6221,excitement_76 today!!,sent,excitement
user_6222,"No joke, excitement_29?!!!",sent,excitement
user_6223,"Believe me, insanely excitement_29 no cap. Isn't it?",sent,excitement
user_6224,"I must say, excitement_71. Right?",sent,excitement
user_6225,EXCITEMENT_44 RIGHT NOW!!!,sent,excitement
user_6226,excitement_65 all the time!!,sent,excitement
user_6227,"You totally know what, excitement_76 currently",sent,excitement
user_6228,"Honestly, excitement_17 trust me always",sent,excitement
user_6229,"Listen, excitement truly mood!!!!",sent,excitement
user_6230,excitement_42,sent,excitement
user_6231,excitement_15 never. Right?,sent,excitement
user_6232,"Seriously, truly excitement_85 constantly!?",sent,excitement
user_6233,"no joke, excitement_26 trust me never",sent,excitement
user_6234,"i have to tell you, excitement_87 for real",sent,excitement
user_6235,excitement_74 bro all the time!!!,sent,excitement
user_6236,excitement_1?,sent,excitement
user_6237,excitement_76?!!,sent,excitement
user_6238,EXCITEMENT_42 NEVER!,sent,excitement
user_6239,"You know truly what, excitement_77",sent,excitement
user_6240,excitement_85 this moment. Know what I mean?.!!!,sent,excitement
user_6241,excitement_25 never,sent,excitement
user_6242,"seriously, mega excitement_64 believe me",sent,excitement
user_6243,excitement_14 believe me?!!,sent,excitement
user_6244,"Look, excitement_65 man currently?!!!",sent,excitement
user_6245,So excitement today,sent,excitement
user_6246,"No joke, really excitement_3 nowadays.",sent,excitement
user_6247,EXCITEMENT_49!?,sent,excitement
user_6248,excitement_19 every day!?!!!,sent,excitement
user_6249,excitement_94 seriously all the time,sent,excitement
user_6250,excitement_49. Isn't it?,sent,excitement
user_6251,"Seriously, excitement_41!?",sent,excitement
user_6252,excitement_43 all the time!!,sent,excitement
user_6253,"FOR REAL, UTTERLY EXCITEMENT_58...",sent,excitement
user_6254,excitement_73 right now!,sent,excitement
user_6255,excitement_36. Right?,sent,excitement
user_6256,excitement_28,sent,excitement
user_6257,excitement_46 every day. You feel me?,sent,excitement
user_6258,"By utterly the way, excitement_81?!!",sent,excitement
user_6259,excitement_14,sent,excitement
user_6260,excitement_46 bro,sent,excitement
user_6261,"You know mega what, excitement_51 right now!!",sent,excitement
user_6262,"Believe truly me, excitement_88?",sent,excitement
user_6263,excitement_4 man?,sent,excitement
user_6264,"LOOK, EXCITEMENT_7 THIS MOMENT!?",sent,excitement
user_6265,excitement_82...,sent,excitement
user_6266,"For real, excitement_61.",sent,excitement
user_6267,"Listen, absolutely excitement_33. Isn't it?",sent,excitement
user_6268,This is very excitement dude,sent,excitement
user_6269,FEELING EXCITEMENT!?!!!,sent,excitement
user_6270,excitement_28...!!!,sent,excitement
user_6271,"I have incredibly to tell you, excitement_50",sent,excitement
user_6272,"Honestly, so excitement. Right?!!!",sent,excitement
user_6273,excitement_39 I swear. Get it?!!!,sent,excitement
user_6274,excitement_6!?,sent,excitement
user_6275,excitement_24 seriously!!,sent,excitement
user_6276,"i must absolutely say, excitement_8 right now!?!!",sent,excitement
user_6277,"Seriously, incredibly excitement_38 right now",sent,excitement
user_6278,"For real, mega excitement_52 currently. Isn't it?!",sent,excitement
user_6279,"For real, excitement_65.",sent,excitement
user_6280,"Believe me, mega excitement_78. Agree??",sent,excitement
user_6281,excitement_86 right now,sent,excitement
user_6282,EXCITEMENT_80. UNDERSTAND?!,sent,excitement
user_6283,excitement_1,sent,excitement
user_6284,excitement_10!!,sent,excitement
user_6285,"You know what, absolutely excitement_0 forever. Don't you think?!!!",sent,excitement
user_6286,"I must extremely say, excitement_15 you know",sent,excitement
user_6287,"LOOK, EXCITEMENT_35. AGREE?...!!!",sent,excitement
user_6288,excitement_73,sent,excitement
user_6289,"Hey, excitement_79 right now nowadays!!",sent,excitement
user_6290,EXCITEMENT_86. ISN'T IT?!,sent,excitement
user_6291,"I MUST SAY, EXCITEMENT_27",sent,excitement
user_6292,"Seriously, excitement_40 damn",sent,excitement
user_6293,"ACTUALLY, EXCITEMENT_46?",sent,excitement
user_6294,"Trust crazy me, excitement_55",sent,excitement
user_6295,excitement_92!!,sent,excitement
user_6296,"Seriously, excitement_66 every day",sent,excitement
user_6297,"NO JOKE, EXCITEMENT_67 SERIOUSLY. UNDERSTAND?!!!",sent,excitement
user_6298,excitement_28. Understand?!!,sent,excitement
user_6299,excitement_49 always. agree?!!,sent,excitement
user_6300,Excitement super mood,sent,excitement
user_6301,excitement_61 24/7,sent,excitement
user_6302,excitement_40. Isn't it?,sent,excitement
user_6303,excitement_57 man.!!!,sent,excitement
user_6304,excitement_64,sent,excitement
user_6305,i feel completely excitement. isn't it?,sent,excitement
user_6306,excitement_11. Understand?...!!!,sent,excitement
user_6307,"By the super way, excitement_89...",sent,excitement
user_6308,excitement_44,sent,excitement
user_6309,EXCITEMENT_26!!,sent,excitement
user_6310,"BELIEVE ME, RIDICULOUSLY EXCITEMENT_64. UNDERSTAND??!!!",sent,excitement
user_6311,"I swear, excitement_40 no cap!!",sent,excitement
user_6312,excitement_3 dude,sent,excitement
user_6313,excitement_8 seriously...,sent,excitement
user_6314,EXCITEMENT_27. ISN'T IT?!!,sent,excitement
user_6315,"By very the way, excitement_80 I swear. Don't you think?!",sent,excitement
user_6316,excitement_27 never!,sent,excitement
user_6317,"To be frank, excitement_71 honestly!!",sent,excitement
user_6318,"No super joke, excitement_74 today",sent,excitement
user_6319,EXCITEMENT_63.,sent,excitement
user_6320,excitement_83,sent,excitement
user_6321,"believe me, excitement_89!!",sent,excitement
user_6322,"You know what, excitement_80",sent,excitement
user_6323,excitement_34 honestly!!,sent,excitement
user_6324,"Believe me, excitement_22 nowadays.",sent,excitement
user_6325,excitement_52 honestly right now!!!,sent,excitement
user_6326,"SERIOUSLY, EXCITEMENT_90 EVERY DAY!!",sent,excitement
user_6327,excitement_80 for real,sent,excitement
user_6328,excitement_59 for real,sent,excitement
user_6329,"Actually, excitement_29 lately!!",sent,excitement
user_6330,"Listen, excitement_76.",sent,excitement
user_6331,"Just so you know, excitement_45. Agree?!!!",sent,excitement
user_6332,"Hey, so incredibly excitement!!!",sent,excitement
user_6333,EXCITEMENT_23 BELIEVE ME 24/7...!!,sent,excitement
user_6334,EXCITEMENT_58 TODAY,sent,excitement
user_6335,EXCITEMENT_40...,sent,excitement
user_6336,"I have to tell you, completely excitement_80!?",sent,excitement
user_6337,I utterly feel excitement!!,sent,excitement
user_6338,excitement_5!,sent,excitement
user_6339,"Honestly, insanely excitement_37.!!",sent,excitement
user_6340,"Believe me, excitement_0. Know what I mean?...",sent,excitement
user_6341,excitement_43!!!,sent,excitement
user_6342,"I have ridiculously to tell you, excitement_46",sent,excitement
user_6343,"HEY, EXCITEMENT_86 DAMN!!!",sent,excitement
user_6344,"You know what, excitement_80?!!!",sent,excitement
user_6345,excitement_93 honestly!!!,sent,excitement
user_6346,excitement_93. See what I'm saying?,sent,excitement
user_6347,"Honestly, excitement_74. See what I'm saying?",sent,excitement
user_6348,"to be insanely frank, excitement_76",sent,excitement
user_6349,"I have to tell you, i feel excitement!!",sent,excitement
user_6350,"Seriously, excitement_22.",sent,excitement
user_6351,excitement_46...,sent,excitement
user_6352,EXCITEMENT_9 RIGHT NOW RIGHT NOW!!!,sent,excitement
user_6353,"Honestly, so excitement_22 right now.",sent,excitement
user_6354,excitement_83 damn right now.,sent,excitement
user_6355,"You know what, excitement_91 recently?!!",sent,excitement
user_6356,"Actually, super excitement_76.!!",sent,excitement
